"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"13/09/2023","15,200.0","15,200.0","15,500.0","15,150.0","38.20K","0.00%"
"12/09/2023","15,200.0","15,350.0","15,400.0","15,150.0","12.90K","1.00%"
"11/09/2023","15,050.0","15,150.0","15,300.0","15,050.0","45.30K","-0.99%"
"08/09/2023","15,200.0","15,200.0","15,500.0","15,050.0","62.90K","-1.94%"
"07/09/2023","15,500.0","15,800.0","15,800.0","15,500.0","41.90K","-1.90%"
"06/09/2023","15,800.0","15,400.0","15,900.0","15,250.0","3.20K","-0.63%"
"05/09/2023","15,900.0","15,650.0","15,900.0","15,650.0","9.00K","1.27%"
"31/08/2023","15,700.0","15,300.0","15,700.0","15,300.0","3.10K","0.00%"
"30/08/2023","15,700.0","15,500.0","15,850.0","15,500.0","1.70K","0.64%"
"29/08/2023","15,600.0","15,600.0","15,600.0","15,500.0","4.30K","-0.64%"
"28/08/2023","15,700.0","15,300.0","15,800.0","15,200.0","11.00K","2.95%"
"25/08/2023","15,250.0","15,050.0","15,250.0","15,050.0","16.70K","0.00%"
"24/08/2023","15,250.0","15,100.0","15,250.0","15,050.0","5.10K","0.99%"
"23/08/2023","15,100.0","15,500.0","15,500.0","15,100.0","5.00K","-0.66%"
"22/08/2023","15,200.0","15,400.0","15,500.0","15,000.0","24.00K","-1.62%"
"21/08/2023","15,450.0","15,400.0","15,600.0","15,350.0","32.30K","-0.96%"
"18/08/2023","15,600.0","15,600.0","16,250.0","15,400.0","16.20K","-0.95%"
"17/08/2023","15,750.0","15,950.0","15,950.0","15,750.0","13.40K","-1.25%"
"16/08/2023","15,950.0","15,900.0","16,450.0","15,800.0","14.60K","-0.62%"
"15/08/2023","16,050.0","16,100.0","16,100.0","15,950.0","15.40K","-0.31%"
"14/08/2023","16,100.0","16,750.0","16,750.0","15,900.0","18.30K","0.63%"
"11/08/2023","16,000.0","15,850.0","16,100.0","15,800.0","25.00K","0.95%"
"10/08/2023","15,850.0","15,950.0","15,950.0","15,850.0","6.00K","-0.63%"
"09/08/2023","15,950.0","16,000.0","16,000.0","15,850.0","11.30K","-0.31%"
"08/08/2023","16,000.0","16,000.0","16,050.0","15,900.0","12.20K","0.31%"
"07/08/2023","15,950.0","15,900.0","16,000.0","15,700.0","23.20K","0.95%"
"04/08/2023","15,800.0","16,000.0","16,000.0","15,750.0","26.00K","-0.32%"
"03/08/2023","15,850.0","16,100.0","16,100.0","15,750.0","54.40K","-1.55%"
"02/08/2023","16,100.0","16,500.0","16,500.0","16,000.0","29.40K","-0.62%"
"01/08/2023","16,200.0","16,400.0","16,450.0","16,200.0","20.50K","-1.52%"
"31/07/2023","16,450.0","16,700.0","16,700.0","16,450.0","22.70K","-1.50%"
"28/07/2023","16,700.0","16,800.0","16,800.0","16,200.0","22.10K","1.52%"
"27/07/2023","16,450.0","16,700.0","16,700.0","16,250.0","20.00K","-1.79%"
"26/07/2023","16,750.0","16,750.0","16,750.0","16,150.0","59.50K","0.00%"
"25/07/2023","16,750.0","16,950.0","16,950.0","16,500.0","32.70K","-1.47%"
"24/07/2023","17,000.0","17,750.0","17,750.0","16,700.0","102.20K","-31.73%"
"21/07/2023","24,900.0","25,000.0","25,000.0","24,800.0","53.80K","-0.20%"
"20/07/2023","24,950.0","24,900.0","25,100.0","24,850.0","34.00K","0.20%"
"19/07/2023","24,900.0","24,900.0","25,100.0","24,600.0","34.20K","0.00%"
"18/07/2023","24,900.0","25,300.0","25,300.0","24,800.0","22.30K","-0.80%"
"17/07/2023","25,100.0","25,450.0","25,450.0","24,900.0","43.20K","-1.38%"
"14/07/2023","25,450.0","25,600.0","25,800.0","24,650.0","42.60K","3.67%"
"13/07/2023","24,550.0","24,500.0","24,550.0","24,300.0","34.80K","1.87%"
"12/07/2023","24,100.0","23,950.0","24,150.0","23,800.0","45.50K","0.63%"
"11/07/2023","23,950.0","23,900.0","24,200.0","23,800.0","40.70K","0.63%"
"10/07/2023","23,800.0","23,900.0","23,900.0","23,700.0","44.60K","0.42%"
"07/07/2023","23,700.0","23,700.0","23,950.0","23,500.0","54.00K","1.28%"
"06/07/2023","23,400.0","24,000.0","24,000.0","23,400.0","62.20K","-2.30%"
"05/07/2023","23,950.0","25,000.0","25,000.0","23,800.0","80.90K","-0.62%"
"04/07/2023","24,100.0","23,350.0","24,450.0","23,350.0","57.20K","3.43%"
"03/07/2023","23,300.0","23,000.0","23,950.0","23,000.0","13.60K","0.87%"
"30/06/2023","23,100.0","23,300.0","23,300.0","22,800.0","19.60K","-0.86%"
"29/06/2023","23,300.0","23,400.0","23,400.0","23,200.0","16.60K","0.00%"
"28/06/2023","23,300.0","21,900.0","23,300.0","21,850.0","112.90K","6.88%"
"27/06/2023","21,800.0","21,500.0","21,800.0","21,500.0","10.60K","1.40%"
"26/06/2023","21,500.0","21,100.0","21,800.0","21,100.0","8.60K","0.00%"
"23/06/2023","21,500.0","21,850.0","21,850.0","21,300.0","10.00K","0.00%"
"22/06/2023","21,500.0","21,500.0","21,700.0","21,300.0","7.80K","0.00%"
"21/06/2023","21,500.0","21,400.0","21,600.0","21,400.0","7.20K","0.70%"
"20/06/2023","21,350.0","21,400.0","21,400.0","21,000.0","2.80K","-0.47%"
"19/06/2023","21,450.0","21,700.0","21,700.0","21,000.0","7.60K","-1.15%"
"16/06/2023","21,700.0","21,850.0","21,850.0","21,700.0","10.00K","0.00%"
"15/06/2023","21,700.0","21,450.0","21,700.0","21,400.0","1.90K","0.46%"
"14/06/2023","21,600.0","22,400.0","22,400.0","21,500.0","4.60K","-1.37%"
"13/06/2023","21,900.0","22,000.0","22,100.0","21,500.0","26.50K","1.86%"
"12/06/2023","21,500.0","21,250.0","21,500.0","20,850.0","38.50K","3.61%"
"09/06/2023","20,750.0","20,900.0","21,250.0","20,700.0","12.20K","-1.19%"
"08/06/2023","21,000.0","21,200.0","21,200.0","21,000.0","10.70K","-1.41%"
"07/06/2023","21,300.0","21,450.0","21,450.0","20,800.0","9.80K","0.00%"
"06/06/2023","21,300.0","21,000.0","21,300.0","20,750.0","20.90K","0.00%"
"05/06/2023","21,300.0","21,400.0","21,400.0","20,550.0","4.10K","2.16%"
"02/06/2023","20,850.0","21,900.0","21,900.0","20,700.0","19.50K","-3.02%"
"01/06/2023","21,500.0","21,400.0","21,500.0","21,200.0","3.10K","0.47%"
"31/05/2023","21,400.0","21,150.0","22,550.0","21,150.0","34.90K","1.42%"
"30/05/2023","21,100.0","21,350.0","21,350.0","21,100.0","0.80K","0.00%"
"29/05/2023","21,100.0","20,400.0","21,100.0","20,400.0","2.90K","-0.24%"
"26/05/2023","21,150.0","21,150.0","21,150.0","21,150.0","0.20K","0.00%"
"24/05/2023","21,150.0","21,250.0","21,250.0","20,550.0","3.00K","2.17%"
"23/05/2023","20,700.0","21,300.0","21,350.0","20,700.0","4.90K","-3.27%"
"22/05/2023","21,400.0","20,500.0","21,400.0","20,500.0","0.70K","0.47%"
"19/05/2023","21,300.0","21,300.0","21,300.0","20,450.0","2.10K","-0.23%"
"18/05/2023","21,350.0","21,350.0","21,350.0","21,350.0","0.60K","0.00%"
"17/05/2023","21,350.0","21,700.0","21,700.0","21,350.0","9.70K","0.71%"
"16/05/2023","21,200.0","21,550.0","21,550.0","20,750.0","12.80K","-2.08%"
"15/05/2023","21,650.0","21,400.0","21,900.0","21,000.0","29.10K","2.85%"
"12/05/2023","21,050.0","20,750.0","21,500.0","20,600.0","46.70K","2.18%"
"11/05/2023","20,600.0","20,600.0","20,600.0","20,000.0","27.50K","1.23%"
"10/05/2023","20,350.0","20,050.0","20,500.0","20,050.0","14.90K","0.00%"
"09/05/2023","20,350.0","20,600.0","20,600.0","19,950.0","3.90K","2.78%"
"08/05/2023","19,800.0","20,900.0","20,900.0","19,550.0","18.40K","-0.75%"
"05/05/2023","19,950.0","19,000.0","20,700.0","19,000.0","6.40K","-1.24%"
"04/05/2023","20,200.0","20,200.0","20,500.0","19,150.0","3.80K","-0.74%"
"28/04/2023","20,350.0","19,800.0","21,750.0","19,800.0","2.50K","-0.49%"
"27/04/2023","20,450.0","20,300.0","20,950.0","19,950.0","3.80K","0.74%"
"26/04/2023","20,300.0","19,600.0","20,350.0","19,600.0","5.30K","3.57%"
"25/04/2023","19,600.0","20,300.0","20,300.0","19,550.0","3.20K","0.51%"
"24/04/2023","19,500.0","20,000.0","20,000.0","19,500.0","1.90K","-2.50%"
"21/04/2023","20,000.0","20,700.0","20,700.0","19,500.0","18.40K","-1.72%"
"20/04/2023","20,350.0","20,350.0","20,350.0","19,700.0","3.60K","0.00%"
"19/04/2023","20,350.0","20,900.0","20,900.0","19,550.0","7.30K","1.24%"
"18/04/2023","20,100.0","19,950.0","21,200.0","19,950.0","2.10K","-0.50%"
"17/04/2023","20,200.0","20,850.0","20,850.0","20,100.0","0.90K","-0.98%"
"14/04/2023","20,400.0","20,450.0","21,300.0","19,900.0","5.70K","0.00%"
"13/04/2023","20,400.0","20,850.0","20,850.0","20,050.0","6.20K","-1.92%"
"12/04/2023","20,800.0","21,250.0","21,250.0","20,000.0","4.50K","0.73%"
"11/04/2023","20,650.0","19,650.0","20,800.0","19,650.0","8.20K","-0.96%"
"10/04/2023","20,850.0","20,950.0","21,950.0","20,700.0","9.40K","1.46%"
"07/04/2023","20,550.0","20,800.0","21,000.0","20,300.0","8.70K","-0.24%"
"06/04/2023","20,600.0","21,050.0","21,050.0","20,100.0","91.10K","4.57%"
"05/04/2023","19,700.0","19,450.0","20,000.0","19,100.0","17.70K","3.14%"
"04/04/2023","19,100.0","19,550.0","19,800.0","18,800.0","16.70K","1.60%"
"03/04/2023","18,800.0","18,500.0","18,950.0","18,500.0","52.40K","0.00%"
"30/03/2023","18,800.0","18,550.0","19,000.0","18,500.0","3.60K","0.00%"
"29/03/2023","18,800.0","18,800.0","18,950.0","18,600.0","2.10K","0.00%"
"28/03/2023","18,800.0","18,600.0","19,200.0","18,300.0","4.70K","-0.79%"
"27/03/2023","18,950.0","19,100.0","19,100.0","18,650.0","2.40K","-1.81%"
"24/03/2023","19,300.0","18,600.0","19,300.0","18,100.0","1.60K","-0.52%"
"22/03/2023","19,400.0","19,300.0","19,700.0","19,000.0","10.20K","2.11%"
"21/03/2023","19,000.0","18,904.0","19,480.0","18,712.0","2.60K","0.00%"
"20/03/2023","19,000.0","19,000.0","19,672.0","18,808.0","3.40K","1.02%"
"17/03/2023","18,808.0","18,616.0","18,904.0","18,616.0","3.40K","0.77%"
"16/03/2023","18,664.0","19,288.0","19,288.0","18,520.0","2.50K","-3.71%"
"15/03/2023","19,384.0","18,616.0","19,384.0","18,520.0","11.30K","4.13%"
"14/03/2023","18,616.0","18,616.0","18,616.0","18,232.0","13.30K","0.52%"
"13/03/2023","18,520.0","18,520.0","19,000.0","18,520.0","2.90K","-3.50%"
"10/03/2023","19,192.0","18,712.0","19,192.0","18,712.0","0.60K","1.01%"
"09/03/2023","19,000.0","18,712.0","19,096.0","18,616.0","2.40K","-0.50%"
"08/03/2023","19,096.0","19,048.0","19,192.0","19,048.0","0.30K","0.76%"
"07/03/2023","18,952.0","18,712.0","18,952.0","18,712.0","18.60K","1.28%"
"06/03/2023","18,712.0","19,096.0","19,096.0","18,712.0","2.10K","-1.76%"
"03/03/2023","19,048.0","18,712.0","19,144.0","18,376.0","2.40K","1.28%"
"02/03/2023","18,808.0","19,096.0","19,096.0","18,760.0","0.40K","0.00%"
"28/02/2023","18,808.0","18,904.0","18,904.0","18,136.0","5.90K","1.82%"
"27/02/2023","18,472.0","18,712.0","18,712.0","18,472.0","3.50K","-6.10%"
"24/02/2023","19,672.0","19,144.0","19,672.0","19,144.0","0.20K","3.80%"
"23/02/2023","18,952.0","18,472.0","18,952.0","18,376.0","3.00K","-1.50%"
"22/02/2023","19,240.0","18,856.0","19,864.0","18,520.0","2.50K","1.26%"
"21/02/2023","19,000.0","18,952.0","19,144.0","18,952.0","1.40K","-0.75%"
"20/02/2023","19,144.0","19,048.0","19,144.0","18,520.0","4.90K","1.53%"
"17/02/2023","18,856.0","18,424.0","18,904.0","18,424.0","2.20K","-0.51%"
"16/02/2023","18,952.0","19,432.0","19,432.0","18,952.0","0.80K","0.25%"
"15/02/2023","18,904.0","18,472.0","18,904.0","18,472.0","1.70K","-0.51%"
"14/02/2023","19,000.0","19,864.0","19,864.0","18,328.0","7.10K","-0.50%"
"13/02/2023","19,096.0","20,056.0","20,056.0","18,904.0","2.40K","-0.25%"
"10/02/2023","19,144.0","19,048.0","20,152.0","18,904.0","1.00K","0.25%"
"09/02/2023","19,096.0","19,144.0","19,144.0","18,952.0","6.30K","-0.25%"
"08/02/2023","19,144.0","19,192.0","19,192.0","18,904.0","4.90K","-0.25%"
"07/02/2023","19,192.0","19,000.0","19,192.0","19,000.0","1.70K","-0.50%"
"06/02/2023","19,288.0","18,904.0","19,480.0","18,616.0","25.80K","2.03%"
"03/02/2023","18,904.0","19,528.0","19,528.0","18,760.0","4.30K","0.00%"
"02/02/2023","18,904.0","19,288.0","19,288.0","18,856.0","8.10K","-3.43%"
"01/02/2023","19,576.0","19,480.0","20,056.0","19,480.0","6.10K","-2.16%"
"31/01/2023","20,008.0","20,535.0","20,535.0","19,672.0","11.50K","4.25%"
"30/01/2023","19,192.0","20,152.0","20,152.0","18,904.0","25.00K","-5.43%"
"27/01/2023","20,295.0","20,631.0","20,631.0","19,720.0","3.90K","-1.63%"
"19/01/2023","20,631.0","20,056.0","20,631.0","20,056.0","1.60K","4.37%"
"18/01/2023","19,768.0","19,288.0","20,247.0","19,096.0","17.50K","-3.28%"
"17/01/2023","20,439.0","19,816.0","20,631.0","19,192.0","4.70K","3.39%"
"16/01/2023","19,768.0","19,288.0","19,864.0","19,288.0","2.50K","-1.44%"
"13/01/2023","20,056.0","19,384.0","20,343.0","19,384.0","4.50K","-2.33%"
"12/01/2023","20,535.0","20,487.0","20,535.0","20,487.0","0.80K","5.94%"
"11/01/2023","19,384.0","19,384.0","20,295.0","19,384.0","0.70K","-5.16%"
"10/01/2023","20,439.0","20,439.0","20,439.0","20,439.0","0.10K","3.65%"
"09/01/2023","19,720.0","19,672.0","20,439.0","19,672.0","11.00K","-4.42%"
"06/01/2023","20,631.0","20,152.0","20,631.0","19,768.0","11.80K","-0.69%"
"05/01/2023","20,775.0","20,775.0","20,775.0","20,775.0","0.10K","3.58%"
"04/01/2023","20,056.0","20,152.0","20,535.0","19,288.0","3.40K","0.97%"
"03/01/2023","19,864.0","19,816.0","20,535.0","19,816.0","5.10K","-0.48%"
"30/12/2022","19,960.0","19,192.0","19,960.0","19,192.0","4.20K","4.00%"
"29/12/2022","19,192.0","20,104.0","20,104.0","19,192.0","1.70K","0.00%"
"28/12/2022","19,192.0","18,760.0","19,576.0","18,712.0","12.00K","-3.15%"
"27/12/2022","19,816.0","19,912.0","19,960.0","19,816.0","1.50K","-1.20%"
"26/12/2022","20,056.0","20,631.0","20,631.0","18,808.0","6.80K","-0.24%"
"23/12/2022","20,104.0","19,768.0","20,104.0","19,768.0","0.40K","-2.10%"
"22/12/2022","20,535.0","19,672.0","20,535.0","19,576.0","3.80K","-2.28%"
"21/12/2022","21,015.0","20,056.0","21,399.0","20,056.0","11.00K","4.78%"
"20/12/2022","20,056.0","19,768.0","20,056.0","19,672.0","3.10K","-5.00%"
"19/12/2022","21,111.0","19,960.0","21,111.0","19,960.0","0.70K","5.77%"
"16/12/2022","19,960.0","20,104.0","20,104.0","19,960.0","0.30K","-0.48%"
"15/12/2022","20,056.0","19,864.0","20,056.0","19,864.0","1.70K","0.97%"
"14/12/2022","19,864.0","21,015.0","21,015.0","19,528.0","3.50K","-5.04%"
"13/12/2022","20,919.0","19,384.0","20,919.0","19,384.0","0.90K","2.11%"
"12/12/2022","20,487.0","21,015.0","21,591.0","20,199.0","16.10K","1.43%"
"09/12/2022","20,199.0","20,535.0","20,535.0","19,336.0","6.70K","-1.64%"
"08/12/2022","20,535.0","20,919.0","20,967.0","20,152.0","7.90K","1.18%"
"07/12/2022","20,295.0","21,831.0","21,831.0","19,528.0","1.90K","-1.40%"
"06/12/2022","20,583.0","20,823.0","20,823.0","19,768.0","8.30K","5.40%"
"05/12/2022","19,528.0","21,495.0","21,495.0","19,432.0","26.90K","-3.10%"
"02/12/2022","20,152.0","19,048.0","20,152.0","19,048.0","30.30K","1.70%"
"01/12/2022","19,816.0","20,535.0","20,919.0","19,768.0","26.30K","1.23%"
"30/11/2022","19,576.0","20,919.0","20,919.0","19,192.0","21.40K","-2.86%"
"29/11/2022","20,152.0","19,960.0","20,439.0","19,528.0","10.10K","2.94%"
"28/11/2022","19,576.0","18,760.0","19,672.0","18,472.0","12.60K","4.08%"
"25/11/2022","18,808.0","20,343.0","20,343.0","18,232.0","3.40K","-3.45%"
"24/11/2022","19,480.0","19,480.0","19,480.0","19,480.0","2.00K","4.10%"
"23/11/2022","18,712.0","20,391.0","20,391.0","18,424.0","0.80K","-2.50%"
"22/11/2022","19,192.0","18,760.0","20,152.0","18,760.0","8.40K","1.52%"
"21/11/2022","18,904.0","18,904.0","18,904.0","18,904.0","1.70K","1.55%"
"18/11/2022","18,616.0","18,232.0","18,616.0","17,273.0","2.40K","2.11%"
"17/11/2022","18,232.0","16,937.0","18,424.0","16,937.0","3.30K","0.53%"
"16/11/2022","18,136.0","18,280.0","18,280.0","17,225.0","1.90K","5.88%"
"15/11/2022","17,129.0","18,136.0","18,136.0","16,649.0","3.20K","-4.29%"
"14/11/2022","17,896.0","20,008.0","20,008.0","17,896.0","2.60K","-6.52%"
"11/11/2022","19,144.0","19,384.0","19,864.0","18,040.0","11.80K","-1.24%"
"10/11/2022","19,384.0","19,816.0","19,816.0","18,088.0","4.00K","0.00%"
"09/11/2022","19,384.0","19,192.0","19,480.0","18,712.0","1.60K","-0.98%"
"08/11/2022","19,576.0","19,864.0","19,864.0","18,376.0","3.30K","-0.49%"
"07/11/2022","19,672.0","19,672.0","19,672.0","19,192.0","2.90K","-1.91%"
"04/11/2022","20,056.0","19,768.0","20,056.0","19,768.0","0.20K","0.97%"
"03/11/2022","19,864.0","18,952.0","19,960.0","18,952.0","1.10K","-1.19%"
"02/11/2022","20,104.0","19,672.0","20,535.0","19,240.0","2.80K","-1.41%"
"01/11/2022","20,391.0","20,487.0","20,487.0","20,152.0","0.50K","-0.70%"
"31/10/2022","20,535.0","19,624.0","20,727.0","19,192.0","10.80K","4.90%"
"28/10/2022","19,576.0","19,192.0","20,056.0","18,904.0","2.20K","2.00%"
"27/10/2022","19,192.0","20,535.0","20,535.0","18,712.0","22.10K","0.00%"
"26/10/2022","19,192.0","20,775.0","20,775.0","18,328.0","4.30K","-2.44%"
"25/10/2022","19,672.0","21,495.0","21,495.0","19,192.0","4.80K","-4.43%"
"24/10/2022","20,583.0","21,447.0","21,447.0","19,672.0","4.30K","-1.38%"
"21/10/2022","20,871.0","20,152.0","21,303.0","19,624.0","1.70K","0.69%"
"20/10/2022","20,727.0","21,006.0","21,006.0","20,681.0","3.80K","1.83%"
"19/10/2022","20,355.0","20,355.0","20,355.0","19,705.0","0.50K","-0.23%"
"18/10/2022","20,402.0","20,867.0","20,867.0","19,984.0","0.90K","-0.22%"
"17/10/2022","20,448.0","20,216.0","20,448.0","20,170.0","2.50K","0.68%"
"14/10/2022","20,309.0","21,192.0","21,192.0","20,309.0","0.30K","-2.45%"
"13/10/2022","20,820.0","21,192.0","21,192.0","20,448.0","3.00K","-1.32%"
"12/10/2022","21,099.0","21,285.0","21,285.0","21,099.0","0.50K","1.79%"
"11/10/2022","20,727.0","21,192.0","21,192.0","19,798.0","4.40K","-0.89%"
"10/10/2022","20,913.0","19,891.0","21,285.0","19,891.0","2.10K","2.50%"
"07/10/2022","20,402.0","20,448.0","20,448.0","19,565.0","4.00K","-2.88%"
"06/10/2022","21,006.0","21,285.0","21,285.0","20,448.0","2.30K","-0.66%"
"05/10/2022","21,146.0","21,378.0","21,378.0","20,634.0","3.50K","1.34%"
"04/10/2022","20,867.0","20,541.0","21,331.0","20,448.0","21.60K","3.46%"
"03/10/2022","20,170.0","21,331.0","21,378.0","20,170.0","23.50K","-5.65%"
"30/09/2022","21,378.0","21,750.0","21,750.0","19,891.0","14.00K","0.00%"
"29/09/2022","21,378.0","21,657.0","21,750.0","21,378.0","13.50K","0.00%"
"28/09/2022","21,378.0","21,238.0","21,378.0","21,238.0","20.30K","0.00%"
"27/09/2022","21,378.0","21,703.0","21,703.0","21,006.0","5.00K","0.00%"
"26/09/2022","21,378.0","21,750.0","21,750.0","21,378.0","93.60K","-1.92%"
"23/09/2022","21,796.0","21,750.0","21,796.0","21,610.0","1.00K","0.86%"
"22/09/2022","21,610.0","21,657.0","21,657.0","21,378.0","9.40K","-0.22%"
"21/09/2022","21,657.0","21,796.0","21,796.0","21,378.0","0.90K","-0.85%"
"20/09/2022","21,843.0","21,657.0","21,843.0","21,285.0","35.70K","1.08%"
"19/09/2022","21,610.0","21,843.0","21,843.0","21,378.0","37.10K","-0.43%"
"16/09/2022","21,703.0","21,424.0","21,703.0","21,378.0","24.00K","-0.85%"
"15/09/2022","21,889.0","22,075.0","22,075.0","21,424.0","6.20K","2.62%"
"14/09/2022","21,331.0","21,657.0","21,657.0","21,331.0","8.60K","0.00%"
"13/09/2022","21,331.0","22,121.0","22,121.0","21,331.0","12.40K","-1.71%"
"12/09/2022","21,703.0","22,261.0","22,261.0","21,378.0","10.60K","1.52%"
"09/09/2022","21,378.0","22,121.0","22,121.0","21,378.0","1.90K","-3.36%"
"08/09/2022","22,121.0","21,610.0","22,772.0","21,378.0","10.80K","2.81%"
"07/09/2022","21,517.0","21,750.0","21,750.0","21,517.0","15.10K","-0.22%"
"06/09/2022","21,564.0","22,121.0","22,121.0","20,913.0","8.70K","-0.86%"
"05/09/2022","21,750.0","22,493.0","22,493.0","21,703.0","3.80K","-2.50%"
"31/08/2022","22,307.0","22,633.0","22,679.0","21,843.0","5.30K","0.84%"
"30/08/2022","22,121.0","21,936.0","23,097.0","21,936.0","15.20K","1.49%"
"29/08/2022","21,796.0","21,378.0","21,796.0","21,285.0","38.50K","2.85%"
"26/08/2022","21,192.0","21,471.0","21,657.0","21,192.0","14.40K","-2.35%"
"25/08/2022","21,703.0","21,796.0","21,843.0","21,424.0","5.20K","1.52%"
"24/08/2022","21,378.0","21,192.0","22,029.0","21,192.0","6.60K","1.99%"
"23/08/2022","20,960.0","21,192.0","21,238.0","20,634.0","17.30K","0.22%"
"22/08/2022","20,913.0","21,843.0","21,843.0","20,495.0","18.30K","-3.64%"
"19/08/2022","21,703.0","20,727.0","22,772.0","20,727.0","4.20K","-0.64%"
"18/08/2022","21,843.0","21,424.0","21,889.0","21,424.0","9.10K","0.43%"
"17/08/2022","21,750.0","22,307.0","22,679.0","21,750.0","12.20K","-2.30%"
"16/08/2022","22,261.0","21,750.0","22,261.0","21,750.0","46.50K","2.79%"
"15/08/2022","21,657.0","21,750.0","21,843.0","21,378.0","21.70K","1.53%"
"12/08/2022","21,331.0","21,238.0","21,424.0","21,146.0","43.90K","1.55%"
"11/08/2022","21,006.0","21,146.0","21,378.0","20,960.0","17.70K","-0.88%"
"10/08/2022","21,192.0","21,285.0","21,750.0","21,006.0","9.10K","-0.44%"
"09/08/2022","21,285.0","21,843.0","21,843.0","21,192.0","31.80K","0.44%"
"08/08/2022","21,192.0","20,913.0","21,331.0","20,541.0","23.60K","0.00%"
"05/08/2022","21,192.0","21,006.0","21,378.0","20,913.0","14.80K","-2.15%"
"04/08/2022","21,657.0","21,192.0","21,657.0","20,448.0","33.30K","3.10%"
"03/08/2022","21,006.0","20,681.0","21,378.0","20,681.0","18.70K","1.57%"
"02/08/2022","20,681.0","20,634.0","20,681.0","20,263.0","115.10K","6.97%"
"01/08/2022","19,333.0","19,333.0","19,333.0","19,333.0","21.50K","6.94%"
"29/07/2022","18,078.0","18,078.0","18,078.0","17,846.0","17.30K","1.30%"
"28/07/2022","17,846.0","17,706.0","17,939.0","17,567.0","13.60K","1.05%"
"27/07/2022","17,660.0","17,939.0","17,939.0","17,660.0","5.90K","0.00%"
"26/07/2022","17,660.0","17,381.0","17,660.0","17,381.0","0.30K","-1.04%"
"25/07/2022","17,846.0","18,032.0","18,032.0","17,846.0","0.30K","0.52%"
"22/07/2022","17,753.0","18,032.0","18,032.0","17,381.0","2.30K","0.53%"
"21/07/2022","17,660.0","17,753.0","18,218.0","17,660.0","6.60K","-0.52%"
"20/07/2022","17,753.0","17,799.0","17,799.0","17,474.0","4.60K","3.25%"
"19/07/2022","17,195.0","17,242.0","17,753.0","17,195.0","0.70K","-3.65%"
"18/07/2022","17,846.0","17,614.0","17,846.0","17,614.0","9.10K","0.79%"
"15/07/2022","17,706.0","17,753.0","17,753.0","16,870.0","5.20K","-0.78%"
"14/07/2022","17,846.0","17,846.0","17,846.0","17,660.0","0.50K","0.00%"
"13/07/2022","17,846.0","17,660.0","17,892.0","16,870.0","2.20K","-1.03%"
"12/07/2022","18,032.0","17,567.0","18,218.0","17,521.0","8.80K","2.65%"
"11/07/2022","17,567.0","18,218.0","18,218.0","16,823.0","2.70K","-0.53%"
"08/07/2022","17,660.0","18,218.0","18,218.0","16,963.0","6.60K","-0.78%"
"07/07/2022","17,799.0","17,799.0","17,799.0","16,777.0","0.50K","0.00%"
"06/07/2022","17,799.0","17,195.0","17,799.0","17,195.0","6.20K","0.00%"
"05/07/2022","17,799.0","17,939.0","17,939.0","17,335.0","4.50K","-0.78%"
"04/07/2022","17,939.0","18,078.0","18,078.0","17,939.0","2.70K","1.58%"
"01/07/2022","17,660.0","17,892.0","17,892.0","17,660.0","1.80K","0.53%"
"30/06/2022","17,567.0","17,793.0","17,839.0","17,567.0","39.40K","0.00%"
"29/06/2022","17,567.0","17,567.0","17,658.0","17,205.0","8.50K","0.00%"
"28/06/2022","17,567.0","17,295.0","17,567.0","17,205.0","9.50K","1.04%"
"27/06/2022","17,386.0","17,386.0","17,567.0","17,024.0","11.40K","2.13%"
"24/06/2022","17,024.0","16,843.0","17,929.0","16,843.0","3.90K","-1.05%"
"23/06/2022","17,205.0","17,341.0","17,341.0","16,933.0","8.00K","0.00%"
"22/06/2022","17,205.0","18,065.0","18,065.0","17,024.0","5.40K","1.06%"
"21/06/2022","17,024.0","17,295.0","17,341.0","16,299.0","42.60K","-1.83%"
"20/06/2022","17,341.0","17,658.0","17,748.0","16,752.0","15.70K","-1.29%"
"17/06/2022","17,567.0","16,888.0","18,654.0","16,888.0","6.10K","-2.51%"
"16/06/2022","18,020.0","18,110.0","18,110.0","17,658.0","9.30K","2.05%"
"15/06/2022","17,658.0","17,431.0","18,880.0","17,205.0","53.30K","-4.41%"
"14/06/2022","18,473.0","18,971.0","18,971.0","18,110.0","9.90K","-3.08%"
"13/06/2022","19,061.0","19,061.0","19,876.0","18,563.0","50.30K","-4.32%"
"10/06/2022","19,921.0","19,469.0","20,057.0","19,288.0","18.70K","0.23%"
"09/06/2022","19,876.0","19,469.0","20,057.0","19,197.0","37.40K","0.23%"
"08/06/2022","19,831.0","20,103.0","20,103.0","19,378.0","23.00K","-0.23%"
"07/06/2022","19,876.0","20,646.0","20,646.0","19,016.0","28.40K","-2.66%"
"06/06/2022","20,419.0","20,193.0","20,646.0","20,193.0","3.40K","1.12%"
"03/06/2022","20,193.0","20,012.0","20,782.0","19,333.0","6.90K","0.90%"
"02/06/2022","20,012.0","20,827.0","20,827.0","19,423.0","16.10K","-3.07%"
"01/06/2022","20,646.0","21,008.0","21,053.0","19,967.0","3.80K","0.88%"
"31/05/2022","20,465.0","21,461.0","21,461.0","20,374.0","12.80K","0.23%"
"30/05/2022","20,419.0","20,510.0","20,510.0","19,876.0","38.90K","0.44%"
