"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"22/03/2018","30,100.0","28,300.0","30,700.0","28,300.0","4.91K","2.03%"
"21/03/2018","29,500.0","29,000.0","29,500.0","28,650.0","37.22K","1.72%"
"20/03/2018","29,000.0","29,700.0","29,800.0","29,000.0","8.04K","-1.02%"
"19/03/2018","29,300.0","30,800.0","30,800.0","29,300.0","5.77K","-0.68%"
"16/03/2018","29,500.0","29,200.0","29,900.0","28,000.0","6.82K","-1.34%"
"15/03/2018","29,900.0","29,900.0","29,900.0","29,900.0","0.12K","1.36%"
"14/03/2018","29,500.0","30,800.0","30,900.0","29,100.0","1.21K","-1.01%"
"13/03/2018","29,800.0","31,000.0","31,000.0","29,000.0","24.77K","1.02%"
"12/03/2018","29,500.0","30,000.0","30,000.0","28,500.0","7.90K","-1.50%"
"09/03/2018","29,950.0","30,900.0","30,900.0","29,500.0","8.39K","0.00%"
"08/03/2018","29,950.0","30,000.0","30,850.0","29,950.0","2.71K","0.17%"
"07/03/2018","29,900.0","30,000.0","30,000.0","29,000.0","3.63K","-2.92%"
"06/03/2018","30,800.0","30,000.0","30,800.0","30,000.0","0.57K","0.98%"
"05/03/2018","30,500.0","31,000.0","31,000.0","29,050.0","1.23K","1.67%"
"02/03/2018","30,000.0","30,000.0","30,000.0","30,000.0","0.30K","0.00%"
"01/03/2018","30,000.0","30,900.0","31,000.0","29,000.0","3.52K","1.69%"
"28/02/2018","29,500.0","29,500.0","31,000.0","29,100.0","12.85K","1.55%"
"27/02/2018","29,050.0","30,000.0","30,000.0","29,050.0","6.54K","-3.17%"
"26/02/2018","30,000.0","30,000.0","30,000.0","30,000.0","3.58K","0.00%"
"23/02/2018","30,000.0","31,000.0","31,000.0","29,900.0","2.72K","-1.64%"
"22/02/2018","30,500.0","31,000.0","31,000.0","29,250.0","3.84K","2.69%"
"21/02/2018","29,700.0","29,600.0","31,400.0","29,600.0","5.40K","1.02%"
"13/02/2018","29,400.0","29,600.0","29,600.0","28,950.0","2.56K","1.03%"
"12/02/2018","29,100.0","29,200.0","29,200.0","28,500.0","15.83K","1.39%"
"09/02/2018","28,700.0","29,900.0","29,900.0","28,700.0","3.50K","-4.33%"
"08/02/2018","30,000.0","29,600.0","30,000.0","29,600.0","7.51K","1.35%"
"07/02/2018","29,600.0","31,800.0","31,800.0","29,600.0","47.04K","-6.92%"
"06/02/2018","31,800.0","31,200.0","33,300.0","29,100.0","16.16K","1.76%"
"05/02/2018","31,250.0","30,200.0","31,300.0","29,400.0","2.81K","2.80%"
"02/02/2018","30,400.0","30,400.0","32,400.0","29,500.0","12.70K","-3.80%"
"01/02/2018","31,600.0","32,500.0","32,500.0","30,500.0","3.04K","-0.63%"
"31/01/2018","31,800.0","32,000.0","33,700.0","31,600.0","8.33K","0.63%"
"30/01/2018","31,600.0","32,000.0","32,900.0","31,600.0","0.69K","-1.25%"
"29/01/2018","32,000.0","33,800.0","33,800.0","30,700.0","0.30K","0.16%"
"26/01/2018","31,950.0","33,500.0","33,500.0","31,000.0","4.66K","-0.16%"
"25/01/2018","32,000.0","33,200.0","33,200.0","32,000.0","9.76K","0.16%"
"22/01/2018","31,950.0","33,800.0","33,800.0","31,100.0","19.04K","-3.18%"
"19/01/2018","33,000.0","34,000.0","34,000.0","32,000.0","21.39K","0.46%"
"18/01/2018","32,850.0","32,000.0","33,950.0","31,100.0","21.16K","2.66%"
"17/01/2018","32,000.0","32,500.0","33,850.0","32,000.0","13.16K","-1.54%"
"16/01/2018","32,500.0","34,950.0","34,950.0","32,150.0","8.55K","-5.52%"
"15/01/2018","34,400.0","34,400.0","34,400.0","34,400.0","0.03K","1.33%"
"12/01/2018","33,950.0","35,400.0","35,400.0","33,000.0","0.35K","1.80%"
"11/01/2018","33,350.0","33,900.0","33,900.0","32,400.0","14.28K","2.93%"
"10/01/2018","32,400.0","33,700.0","33,700.0","32,400.0","7.48K","-2.26%"
"09/01/2018","33,150.0","33,900.0","33,900.0","33,150.0","6.27K","-0.75%"
"08/01/2018","33,400.0","34,000.0","34,000.0","32,200.0","0.34K","1.21%"
"05/01/2018","33,000.0","32,100.0","34,950.0","31,500.0","1.77K","-0.30%"
"04/01/2018","33,100.0","32,200.0","33,100.0","32,100.0","0.58K","0.30%"
"03/01/2018","33,000.0","33,000.0","33,300.0","32,000.0","3.37K","-1.05%"
"02/01/2018","33,350.0","32,150.0","33,400.0","32,100.0","1.23K","0.00%"
"29/12/2017","33,350.0","33,000.0","33,500.0","32,500.0","2.86K","1.06%"
"28/12/2017","33,000.0","33,300.0","33,500.0","32,000.0","4.24K","0.00%"
"27/12/2017","33,000.0","31,700.0","33,000.0","31,700.0","0.19K","3.13%"
"26/12/2017","32,000.0","32,250.0","33,500.0","32,000.0","3.91K","-5.88%"
"25/12/2017","34,000.0","33,500.0","34,000.0","33,500.0","0.77K","3.03%"
"22/12/2017","33,000.0","33,050.0","33,200.0","30,750.0","2.75K","0.00%"
"21/12/2017","33,000.0","33,000.0","33,000.0","33,000.0","0.32K","-1.79%"
"20/12/2017","33,600.0","33,700.0","33,700.0","33,550.0","0.65K","3.38%"
"19/12/2017","32,500.0","33,000.0","33,500.0","32,500.0","5.75K","-1.52%"
"18/12/2017","33,000.0","33,500.0","33,500.0","33,000.0","4.08K","0.00%"
"15/12/2017","33,000.0","33,800.0","33,800.0","32,700.0","1.79K","0.92%"
"14/12/2017","32,700.0","33,900.0","33,900.0","32,600.0","5.25K","0.31%"
"13/12/2017","32,600.0","32,200.0","34,100.0","32,200.0","4.92K","-4.68%"
"12/12/2017","34,200.0","33,000.0","34,200.0","32,550.0","2.25K","0.00%"
"11/12/2017","34,200.0","34,250.0","34,250.0","34,200.0","0.99K","-0.15%"
"08/12/2017","34,250.0","34,250.0","34,250.0","34,250.0","0.24K","-0.72%"
"07/12/2017","34,500.0","34,400.0","34,500.0","34,400.0","1.10K","0.00%"
"05/12/2017","34,500.0","34,500.0","34,500.0","34,500.0","0.21K","0.00%"
"04/12/2017","34,500.0","34,200.0","34,500.0","33,500.0","9.14K","-0.86%"
"01/12/2017","34,800.0","34,250.0","34,800.0","34,000.0","8.24K","0.14%"
"30/11/2017","34,750.0","34,450.0","34,950.0","33,600.0","1.16K","1.61%"
"29/11/2017","34,200.0","34,900.0","34,900.0","33,900.0","4.88K","1.79%"
"28/11/2017","33,600.0","33,600.0","34,600.0","33,550.0","5.14K","-4.00%"
"27/11/2017","35,000.0","34,950.0","35,000.0","33,550.0","15.18K","1.30%"
"24/11/2017","34,550.0","34,600.0","34,600.0","33,550.0","8.63K","0.00%"
"23/11/2017","34,550.0","33,700.0","34,550.0","33,550.0","1.72K","1.92%"
"22/11/2017","33,900.0","34,000.0","34,950.0","33,550.0","11.04K","0.89%"
"21/11/2017","33,600.0","34,900.0","34,900.0","33,550.0","7.40K","-3.72%"
"20/11/2017","34,900.0","35,000.0","35,000.0","33,550.0","4.84K","2.65%"
"17/11/2017","34,000.0","35,200.0","35,200.0","33,550.0","4.77K","-1.45%"
"16/11/2017","34,500.0","34,000.0","34,750.0","33,150.0","6.99K","0.00%"
"15/11/2017","34,500.0","34,050.0","34,950.0","34,000.0","1.17K","1.32%"
"14/11/2017","34,050.0","35,200.0","35,200.0","33,350.0","12.07K","-2.44%"
"13/11/2017","34,900.0","33,200.0","34,900.0","33,200.0","7.20K","1.16%"
"10/11/2017","34,500.0","34,100.0","35,150.0","33,400.0","43.95K","-2.27%"
"08/11/2017","35,300.0","34,200.0","35,400.0","34,000.0","4.42K","0.86%"
"07/11/2017","35,000.0","35,700.0","35,800.0","34,300.0","2.32K","-1.96%"
"06/11/2017","35,700.0","36,000.0","36,000.0","34,100.0","1.78K","0.85%"
"03/11/2017","35,400.0","35,000.0","35,500.0","34,000.0","4.24K","-0.28%"
"02/11/2017","35,500.0","36,000.0","36,000.0","34,500.0","0.73K","1.43%"
"01/11/2017","35,000.0","35,300.0","36,400.0","35,000.0","8.11K","-4.11%"
"31/10/2017","36,500.0","35,100.0","36,600.0","35,100.0","4.01K","-0.27%"
"30/10/2017","36,600.0","36,700.0","36,700.0","36,600.0","0.72K","-0.81%"
"27/10/2017","36,900.0","37,000.0","37,500.0","35,800.0","2.45K","-0.27%"
"26/10/2017","37,000.0","37,000.0","37,000.0","37,000.0","0.02K","1.37%"
"25/10/2017","36,500.0","36,800.0","36,800.0","36,000.0","0.48K","0.55%"
"24/10/2017","36,300.0","36,000.0","36,500.0","35,500.0","6.18K","-0.27%"
"23/10/2017","36,400.0","36,000.0","36,500.0","35,000.0","20.10K","1.11%"
"20/10/2017","36,000.0","37,000.0","37,500.0","36,000.0","22.05K","-2.70%"
"19/10/2017","37,000.0","36,500.0","37,400.0","36,400.0","4.29K","-1.07%"
"18/10/2017","37,400.0","37,500.0","37,500.0","36,700.0","0.49K","1.91%"
"17/10/2017","36,700.0","37,900.0","37,900.0","36,700.0","13.73K","-0.81%"
"16/10/2017","37,000.0","38,200.0","38,200.0","36,500.0","5.19K","-2.12%"
"13/10/2017","37,800.0","37,800.0","37,800.0","37,300.0","14.23K","0.00%"
"12/10/2017","37,800.0","37,800.0","38,400.0","37,000.0","2.27K","0.00%"
"11/10/2017","37,800.0","37,500.0","38,500.0","37,100.0","8.03K","0.80%"
"10/10/2017","37,500.0","37,300.0","37,500.0","37,000.0","12.19K","0.27%"
"09/10/2017","37,400.0","37,400.0","37,700.0","37,400.0","2.52K","1.08%"
"06/10/2017","37,000.0","37,500.0","37,500.0","36,500.0","5.27K","0.00%"
"05/10/2017","37,000.0","37,000.0","37,000.0","36,500.0","3.84K","0.54%"
"04/10/2017","36,800.0","37,400.0","37,400.0","35,800.0","4.53K","2.79%"
"03/10/2017","35,800.0","37,500.0","37,500.0","35,800.0","2.39K","-2.19%"
"02/10/2017","36,600.0","38,800.0","38,800.0","35,800.0","8.56K","0.00%"
"29/09/2017","36,600.0","36,500.0","37,000.0","36,500.0","1.41K","0.27%"
"28/09/2017","36,500.0","35,500.0","36,700.0","35,400.0","5.79K","1.96%"
"27/09/2017","35,800.0","36,000.0","36,000.0","35,500.0","3.47K","-0.56%"
"26/09/2017","36,000.0","35,800.0","36,400.0","35,800.0","1.64K","0.00%"
"25/09/2017","36,000.0","36,000.0","36,800.0","35,500.0","9.18K","0.56%"
"22/09/2017","35,800.0","35,100.0","35,800.0","35,000.0","11.02K","0.00%"
"21/09/2017","35,800.0","35,100.0","35,800.0","35,000.0","6.52K","-0.28%"
"20/09/2017","35,900.0","35,000.0","35,900.0","35,000.0","3.38K","-0.28%"
"19/09/2017","36,000.0","36,000.0","36,000.0","35,600.0","0.38K","1.12%"
"18/09/2017","35,600.0","36,400.0","36,400.0","35,600.0","5.08K","-0.84%"
"15/09/2017","35,900.0","35,100.0","36,000.0","35,100.0","1.11K","-1.64%"
"14/09/2017","36,500.0","37,000.0","37,000.0","35,500.0","7.66K","-1.35%"
"13/09/2017","37,000.0","34,900.0","37,000.0","34,500.0","8.13K","6.02%"
"12/09/2017","34,900.0","34,100.0","35,000.0","34,100.0","5.23K","0.87%"
"11/09/2017","34,600.0","34,600.0","34,600.0","34,600.0","0.91K","-0.14%"
"08/09/2017","34,650.0","34,650.0","34,650.0","34,650.0","0.50K","0.00%"
"07/09/2017","34,650.0","34,650.0","34,650.0","34,650.0","0.32K","-0.43%"
"06/09/2017","34,800.0","34,800.0","34,800.0","34,000.0","15.40K","1.75%"
"05/09/2017","34,200.0","34,700.0","34,700.0","34,100.0","1.19K","-1.72%"
"01/09/2017","34,800.0","34,800.0","34,800.0","34,000.0","6.16K","0.00%"
"31/08/2017","34,800.0","35,000.0","35,000.0","34,000.0","3.39K","0.87%"
"30/08/2017","34,500.0","34,900.0","34,900.0","34,000.0","4.27K","0.00%"
"29/08/2017","34,500.0","35,000.0","35,000.0","34,000.0","2.18K","0.00%"
"28/08/2017","34,500.0","35,000.0","35,300.0","34,500.0","5.43K","-1.43%"
"25/08/2017","35,000.0","35,400.0","35,500.0","34,000.0","4.43K","0.00%"
"24/08/2017","35,000.0","35,200.0","35,200.0","34,000.0","2.53K","0.00%"
"23/08/2017","35,000.0","35,500.0","35,500.0","35,000.0","1.28K","0.00%"
"22/08/2017","35,000.0","35,200.0","35,200.0","34,700.0","3.43K","-1.41%"
"21/08/2017","35,500.0","35,500.0","35,500.0","34,800.0","7.31K","1.43%"
"18/08/2017","35,000.0","34,700.0","36,300.0","34,700.0","5.87K","0.86%"
"17/08/2017","34,700.0","36,000.0","36,000.0","34,700.0","7.81K","-4.67%"
"16/08/2017","36,400.0","35,300.0","36,500.0","35,000.0","10.73K","-1.09%"
"15/08/2017","36,800.0","34,500.0","36,900.0","33,500.0","9.05K","6.67%"
"14/08/2017","34,500.0","34,700.0","34,700.0","33,400.0","4.02K","-0.86%"
"11/08/2017","34,800.0","34,800.0","34,800.0","34,800.0","0.01K","-0.29%"
"10/08/2017","34,900.0","34,900.0","34,900.0","34,900.0","0.24K","-0.29%"
"09/08/2017","35,000.0","35,450.0","35,850.0","34,400.0","1.77K","1.45%"
"08/08/2017","34,500.0","34,000.0","34,500.0","33,500.0","4.89K","0.88%"
"07/08/2017","34,200.0","34,900.0","34,900.0","33,100.0","11.66K","-1.44%"
"04/08/2017","34,700.0","34,500.0","34,800.0","34,300.0","1.35K","0.00%"
"03/08/2017","34,700.0","33,600.0","35,000.0","33,600.0","0.94K","-0.86%"
"02/08/2017","35,000.0","35,000.0","35,000.0","35,000.0","14.04K","0.29%"
"01/08/2017","34,900.0","34,600.0","35,000.0","34,000.0","14.11K","-0.29%"
"31/07/2017","35,000.0","35,000.0","35,000.0","34,500.0","12.03K","0.00%"
"28/07/2017","35,000.0","34,500.0","36,000.0","34,500.0","8.68K","-0.85%"
"27/07/2017","35,300.0","35,400.0","35,400.0","34,600.0","4.78K","-0.28%"
"26/07/2017","35,400.0","36,200.0","36,200.0","34,600.0","21.49K","-0.56%"
"25/07/2017","35,600.0","35,200.0","35,800.0","35,000.0","2.75K","0.00%"
"24/07/2017","35,600.0","35,600.0","36,350.0","35,000.0","13.53K","0.00%"
"21/07/2017","35,600.0","35,800.0","35,800.0","35,300.0","8.34K","-0.56%"
"20/07/2017","35,800.0","36,400.0","36,500.0","35,300.0","24.43K","0.00%"
"19/07/2017","35,800.0","36,000.0","37,400.0","35,000.0","6.02K","2.29%"
"18/07/2017","35,000.0","35,200.0","35,900.0","33,150.0","7.16K","-1.69%"
"17/07/2017","35,600.0","36,700.0","36,900.0","35,400.0","2.42K","-0.84%"
"14/07/2017","35,900.0","35,000.0","36,900.0","35,000.0","16.63K","2.57%"
"13/07/2017","35,000.0","35,050.0","35,050.0","34,900.0","59.87K","6.71%"
"12/07/2017","32,800.0","32,800.0","32,800.0","32,800.0","0.10K","0.00%"
"11/07/2017","32,800.0","33,100.0","34,000.0","31,800.0","5.05K","0.00%"
"10/07/2017","32,800.0","33,000.0","33,000.0","32,000.0","0.90K","0.92%"
"07/07/2017","32,500.0","32,500.0","32,500.0","32,500.0","0.04K","-1.22%"
"06/07/2017","32,900.0","33,100.0","33,100.0","32,200.0","0.22K","2.49%"
"05/07/2017","32,100.0","32,000.0","32,950.0","31,650.0","12.28K","-2.43%"
"04/07/2017","32,900.0","32,900.0","33,000.0","32,900.0","0.15K","1.86%"
"03/07/2017","32,300.0","32,000.0","32,300.0","32,000.0","8.22K","-1.22%"
"30/06/2017","32,700.0","32,100.0","32,700.0","32,100.0","2.21K","0.00%"
"29/06/2017","32,700.0","32,600.0","32,700.0","32,000.0","6.87K","0.31%"
"28/06/2017","32,600.0","32,500.0","32,700.0","31,500.0","3.16K","-1.21%"
"27/06/2017","33,000.0","33,000.0","33,000.0","33,000.0","3.00K","-0.90%"
"26/06/2017","33,300.0","33,000.0","33,300.0","33,000.0","3.06K","0.91%"
"23/06/2017","33,000.0","31,900.0","33,000.0","31,500.0","11.26K","0.15%"
"22/06/2017","32,950.0","32,800.0","33,000.0","31,700.0","6.59K","-0.15%"
"21/06/2017","33,000.0","32,500.0","33,900.0","31,650.0","0.63K","1.54%"
"20/06/2017","32,500.0","32,000.0","32,500.0","32,000.0","9.25K","1.56%"
"19/06/2017","32,000.0","32,000.0","32,000.0","31,300.0","10.23K","0.00%"
"16/06/2017","32,000.0","31,500.0","32,000.0","31,500.0","0.09K","-0.62%"
"15/06/2017","32,200.0","32,000.0","32,200.0","31,600.0","2.41K","0.31%"
"14/06/2017","32,100.0","32,200.0","32,200.0","31,800.0","0.52K","1.90%"
"13/06/2017","31,500.0","32,300.0","32,300.0","31,400.0","2.13K","-2.48%"
"12/06/2017","32,300.0","32,200.0","32,300.0","31,200.0","7.38K","-0.31%"
"09/06/2017","32,400.0","31,600.0","32,700.0","31,600.0","5.73K","2.53%"
"08/06/2017","31,600.0","31,400.0","32,000.0","31,400.0","2.39K","0.00%"
"07/06/2017","31,600.0","32,000.0","32,000.0","31,400.0","1.62K","0.64%"
"06/06/2017","31,400.0","31,400.0","31,400.0","30,700.0","10.04K","-0.32%"
"05/06/2017","31,500.0","31,700.0","31,800.0","31,500.0","23.40K","-1.25%"
"02/06/2017","31,900.0","31,900.0","31,900.0","31,900.0","0.12K","0.00%"
"01/06/2017","31,900.0","32,300.0","32,300.0","31,900.0","8.34K","-1.54%"
"31/05/2017","32,400.0","32,400.0","32,400.0","31,500.0","13.21K","0.00%"
"30/05/2017","32,400.0","32,000.0","32,850.0","31,700.0","3.89K","-0.92%"
"26/05/2017","32,700.0","31,200.0","32,800.0","31,050.0","5.36K","4.81%"
"25/05/2017","31,200.0","31,050.0","33,000.0","31,000.0","15.05K","-4.00%"
"24/05/2017","32,500.0","32,500.0","33,000.0","32,500.0","2.01K","0.00%"
"23/05/2017","32,500.0","33,100.0","33,100.0","30,900.0","1.15K","-0.91%"
"22/05/2017","32,800.0","33,000.0","33,000.0","32,800.0","2.47K","0.00%"
"19/05/2017","32,800.0","32,000.0","33,500.0","32,000.0","11.53K","-0.61%"
"18/05/2017","33,000.0","32,300.0","33,300.0","32,000.0","22.73K","-0.90%"
"17/05/2017","33,300.0","33,000.0","33,300.0","31,950.0","11.78K","0.91%"
"16/05/2017","33,000.0","32,100.0","34,200.0","32,050.0","8.36K","0.92%"
"15/05/2017","32,700.0","33,300.0","33,900.0","32,700.0","5.62K","-0.61%"
"12/05/2017","32,900.0","32,800.0","33,300.0","32,600.0","12.38K","-0.30%"
"11/05/2017","33,000.0","33,400.0","33,400.0","32,050.0","6.44K","0.00%"
"10/05/2017","33,000.0","33,400.0","34,300.0","33,000.0","22.49K","-1.49%"
"09/05/2017","33,500.0","34,700.0","34,700.0","33,400.0","19.94K","-3.60%"
"08/05/2017","34,750.0","33,450.0","34,900.0","33,300.0","9.01K","4.98%"
"05/05/2017","33,100.0","33,000.0","33,450.0","31,200.0","22.74K","0.30%"
"04/05/2017","33,000.0","31,900.0","34,050.0","30,200.0","22.17K","3.45%"
"03/05/2017","31,900.0","32,000.0","32,000.0","30,600.0","18.16K","-0.31%"
"28/04/2017","32,000.0","32,100.0","33,000.0","32,000.0","18.33K","-3.03%"
"27/04/2017","33,000.0","33,200.0","33,200.0","32,900.0","18.02K","0.00%"
"26/04/2017","33,000.0","32,100.0","33,200.0","32,100.0","20.39K","2.80%"
"25/04/2017","32,100.0","34,050.0","34,050.0","32,000.0","33.27K","-3.60%"
"24/04/2017","33,300.0","34,050.0","34,050.0","32,500.0","81.40K","4.55%"
"21/04/2017","31,850.0","30,200.0","31,850.0","30,200.0","51.80K","6.88%"
"20/04/2017","29,800.0","29,950.0","29,950.0","28,900.0","9.45K","3.11%"
"19/04/2017","28,900.0","29,000.0","29,550.0","28,850.0","11.02K","-3.67%"
"18/04/2017","30,000.0","30,000.0","30,000.0","30,000.0","0.31K","0.00%"
"17/04/2017","30,000.0","29,500.0","30,000.0","29,000.0","1.48K","0.00%"
"14/04/2017","30,000.0","28,600.0","30,000.0","28,500.0","10.11K","0.00%"
"13/04/2017","30,000.0","30,000.0","30,000.0","30,000.0","0.01K","1.69%"
"12/04/2017","29,500.0","29,900.0","29,900.0","29,000.0","6.13K","-1.34%"
"11/04/2017","29,900.0","29,950.0","29,950.0","29,900.0","2.52K","-0.33%"
"10/04/2017","30,000.0","30,000.0","30,000.0","30,000.0","0.50K","0.00%"
"07/04/2017","30,000.0","30,300.0","30,300.0","29,000.0","4.16K","-0.33%"
"05/04/2017","30,100.0","30,500.0","30,950.0","30,100.0","0.48K","-0.66%"
"04/04/2017","30,300.0","30,000.0","30,300.0","30,000.0","2.18K","0.33%"
"03/04/2017","30,200.0","30,400.0","30,400.0","29,800.0","2.29K","-0.66%"
"31/03/2017","30,400.0","30,350.0","30,400.0","29,600.0","3.66K","1.33%"
"30/03/2017","30,000.0","30,000.0","30,300.0","30,000.0","0.71K","-0.99%"
"29/03/2017","30,300.0","30,500.0","30,500.0","30,000.0","9.08K","0.00%"
"28/03/2017","30,300.0","30,300.0","30,900.0","29,600.0","0.09K","1.68%"
"27/03/2017","29,800.0","30,300.0","30,900.0","29,800.0","4.31K","-1.97%"
"24/03/2017","30,400.0","30,000.0","30,950.0","30,000.0","0.43K","-0.49%"
"23/03/2017","30,550.0","30,400.0","30,900.0","30,000.0","0.35K","1.83%"
"22/03/2017","30,000.0","30,900.0","30,900.0","29,500.0","0.97K","1.69%"
"21/03/2017","29,500.0","30,450.0","30,450.0","29,500.0","2.27K","1.72%"
"20/03/2017","29,000.0","31,000.0","31,000.0","29,000.0","10.19K","-6.45%"
"17/03/2017","31,000.0","31,000.0","31,000.0","31,000.0","0.03K","0.32%"
"16/03/2017","30,900.0","30,500.0","31,000.0","30,150.0","2.06K","1.98%"
"15/03/2017","30,300.0","30,900.0","30,900.0","30,300.0","0.61K","-0.33%"
"14/03/2017","30,400.0","30,500.0","31,500.0","30,000.0","5.39K","2.01%"
"13/03/2017","29,800.0","30,200.0","30,300.0","29,500.0","4.20K","-1.65%"
"10/03/2017","30,300.0","30,000.0","30,300.0","29,200.0","0.14K","0.00%"
"09/03/2017","30,300.0","30,300.0","30,300.0","30,300.0","0.10K","-0.66%"
"08/03/2017","30,500.0","30,400.0","31,500.0","30,000.0","2.92K","0.33%"
"07/03/2017","30,400.0","30,000.0","30,400.0","30,000.0","7.69K","1.33%"
"06/03/2017","30,000.0","30,000.0","30,000.0","30,000.0","1.95K","5.08%"
"03/03/2017","28,550.0","30,000.0","30,000.0","28,550.0","9.13K","-6.39%"
"02/03/2017","30,500.0","30,000.0","30,500.0","28,500.0","7.96K","0.00%"
"01/03/2017","30,500.0","30,600.0","30,600.0","29,550.0","6.22K","0.00%"
"28/02/2017","30,500.0","29,350.0","30,500.0","29,350.0","1.16K","0.00%"
"27/02/2017","30,500.0","30,000.0","30,500.0","30,000.0","0.52K","0.00%"
"24/02/2017","30,500.0","30,500.0","30,950.0","30,500.0","6.47K","0.00%"
"23/02/2017","30,500.0","30,500.0","30,500.0","30,500.0","0.70K","0.00%"
"22/02/2017","30,500.0","29,700.0","30,500.0","29,700.0","0.61K","0.00%"
"21/02/2017","30,500.0","30,000.0","30,900.0","29,750.0","3.95K","-1.45%"
"20/02/2017","30,950.0","30,800.0","31,000.0","30,000.0","1.00K","-0.16%"
"17/02/2017","31,000.0","31,000.0","31,500.0","30,300.0","1.02K","-2.82%"
"16/02/2017","31,900.0","31,500.0","32,000.0","30,850.0","6.03K","1.27%"
"15/02/2017","31,500.0","31,800.0","31,800.0","29,500.0","65.18K","-0.47%"
"14/02/2017","31,650.0","31,500.0","31,700.0","30,500.0","31.15K","0.48%"
"13/02/2017","31,500.0","30,700.0","31,500.0","30,700.0","23.10K","2.94%"
"10/02/2017","30,600.0","30,500.0","31,500.0","30,400.0","9.80K","0.82%"
"09/02/2017","30,350.0","30,900.0","30,900.0","29,500.0","3.28K","1.17%"
"08/02/2017","30,000.0","30,600.0","30,600.0","30,000.0","7.17K","-0.99%"
"07/02/2017","30,300.0","30,000.0","30,500.0","29,800.0","34.39K","1.00%"
"06/02/2017","30,000.0","31,000.0","31,000.0","29,500.0","11.21K","-1.64%"
"03/02/2017","30,500.0","30,500.0","31,000.0","30,200.0","28.15K","0.00%"
"02/02/2017","30,500.0","30,500.0","30,500.0","29,500.0","15.10K","1.67%"
"25/01/2017","30,000.0","30,500.0","30,500.0","29,500.0","3.95K","0.33%"
"24/01/2017","29,900.0","31,000.0","31,000.0","29,600.0","0.84K","-0.33%"
"23/01/2017","30,000.0","29,450.0","30,150.0","29,450.0","76.47K","6.38%"
"20/01/2017","28,200.0","27,300.0","28,900.0","27,300.0","34.68K","2.92%"
"19/01/2017","27,400.0","27,000.0","27,400.0","27,000.0","0.99K","0.00%"
"18/01/2017","27,400.0","27,000.0","27,800.0","27,000.0","2.01K","-2.14%"
"17/01/2017","28,000.0","28,000.0","28,000.0","28,000.0","0.01K","2.19%"
"16/01/2017","27,400.0","26,800.0","27,400.0","26,800.0","9.74K","2.24%"
"13/01/2017","26,800.0","28,400.0","28,500.0","26,800.0","49.75K","-3.94%"
"12/01/2017","27,900.0","27,900.0","27,900.0","27,000.0","21.47K","-2.11%"
"11/01/2017","28,500.0","28,500.0","28,500.0","28,500.0","0.02K","0.00%"
"10/01/2017","28,500.0","28,500.0","28,500.0","28,500.0","1.01K","3.26%"
"09/01/2017","27,600.0","29,000.0","29,000.0","27,000.0","4.82K","-3.16%"
"06/01/2017","28,500.0","28,000.0","28,500.0","27,700.0","1.23K","0.00%"
"05/01/2017","28,500.0","28,900.0","28,900.0","28,000.0","1.07K","1.42%"
"04/01/2017","28,100.0","27,900.0","29,600.0","27,900.0","0.66K","-5.70%"
"03/01/2017","29,800.0","29,800.0","29,800.0","29,800.0","0.13K","2.76%"
"30/12/2016","29,000.0","28,000.0","29,000.0","28,000.0","13.93K","1.75%"
"29/12/2016","28,500.0","28,000.0","28,500.0","28,000.0","2.99K","0.35%"
"28/12/2016","28,400.0","28,100.0","28,550.0","27,100.0","12.31K","-0.35%"
"27/12/2016","28,500.0","28,800.0","29,000.0","28,000.0","1.78K","-1.04%"
"26/12/2016","28,800.0","28,900.0","28,900.0","28,000.0","2.35K","0.00%"
"23/12/2016","28,800.0","27,500.0","28,900.0","27,100.0","8.53K","0.00%"
"22/12/2016","28,800.0","29,000.0","29,000.0","27,900.0","8.83K","1.05%"
"21/12/2016","28,500.0","28,300.0","28,800.0","27,900.0","4.68K","-1.72%"
"20/12/2016","29,000.0","29,300.0","29,800.0","28,000.0","2.17K","1.75%"
"19/12/2016","28,500.0","29,000.0","29,800.0","28,100.0","7.20K","1.42%"
"16/12/2016","28,100.0","29,500.0","29,500.0","28,000.0","5.38K","-3.77%"
"15/12/2016","29,200.0","29,900.0","29,900.0","29,200.0","0.06K","-0.68%"
"14/12/2016","29,400.0","29,500.0","29,500.0","29,000.0","1.21K","0.00%"
"13/12/2016","29,400.0","29,400.0","29,400.0","29,400.0","0.01K","-0.34%"
"12/12/2016","29,500.0","29,700.0","30,000.0","28,500.0","0.61K","1.72%"
"09/12/2016","29,000.0","29,700.0","29,700.0","28,500.0","9.98K","1.05%"
"08/12/2016","28,700.0","30,000.0","30,000.0","28,500.0","11.03K","-2.38%"
"07/12/2016","29,400.0","29,900.0","29,900.0","29,400.0","1.82K","-1.84%"
"06/12/2016","29,950.0","31,100.0","31,100.0","29,500.0","5.96K","-1.16%"
"05/12/2016","30,300.0","29,400.0","31,000.0","29,400.0","25.58K","1.34%"
"02/12/2016","29,900.0","30,600.0","30,600.0","29,800.0","10.17K","-0.33%"
"01/12/2016","30,000.0","29,600.0","30,000.0","29,500.0","4.79K","0.67%"
"30/11/2016","29,800.0","29,300.0","29,800.0","29,300.0","20.40K","1.71%"
